"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"921","phoB",0,1,0,0,0,0,0,0,0,0,0
"922","ykiA",0,1,0,0,0,0,0,0,0,0,0
"923","pstA",1,0,0,0.2,0,0,0,0.2,0,0,0.6
"924","yfeR",0,1,0,0,0,0,0,0,0,0,0
"925","araH",1,0,0,0,0,0,0,0,0,0,1
"926","asnA",1,0,0,0,0,0.142857142857143,0,0,0,0,0.857142857142857
"927","yahK",0,1,0,0,0,0,0,0,0,0,0
"928","ybiO",0,1,0,0,0,0,0,0,0,0,0
"929","yohF",0,1,0,0,0,0,0,0,0,0,0
"930","ydeI",0,1,0,0,0,0,0,0,0,0,0
"931","pphA",1,0,0,0,0,0,0,0,0,0,1
"932","gcl",0,1,0,0,0,0,0,0,0,0,0
"933","yghA",0,1,0,0,0,0,0,0,0,0,0
"934","ydfE",0,1,0,0,0,0,0,0,0,0,0
"935","ldcC",0,1,0,0,0,0,0,0,0,0,0
"936","ydeJ",1,0,0,0,0,0,0,0,0,0,1
"937","yrbL",1,0,0,0,0,0,0,0,0,0,1
"938","dsdX",1,0,0,0,0,0,0,0,0,0,1
"939","asnB",1,0,0,0,0,1,0,0,0,0,0
"940","ssnA",1,0,0,0,0,0,0,0,0,0,1
"941","dppD",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"942","srlD",1,0,0,0,0,0,0,0,0,0,1
"943","bglB",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"944","ygiV",0,1,0,0,0,0,0,0,0,0,0
"945","yhjD",0,1,0,0,0,0,0,0,0,0,0
"946","ybhP",0,1,0,0,0,0,0,0,0,0,0
"947","yncG",0,1,0,0,0,0,0,0,0,0,0
"948","ybcM",0,1,0,0,0,0,0,0,0,0,0
"949","yqjK",0,1,0,0,0,0,0,0,0,0,0
"950","gntP",1,0,0,0,0,0,0,0,0,0,1
"951","artJ",1,0,0,0,0,0,0,0,0,0,1
"952","yqcA",0,1,0,0,0,0,0,0,0,0,0
"953","yibJ",0,1,0,0,0,0,0,0,0,0,0
"954","frmB",0,1,0,0,0,0,0,0,0,0,0
"955","uxuA",1,0,0,0,0,0,0.111111111111111,0,0,0,0.888888888888889
"956","dinJ",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"957","argD",1,0,0,0,0,0,0,0,0,0,1
"958","lpxC",1,0,0,0,0,0,0,0,0,0,1
"959","ydjF",0,1,0,0,0,0,0,0,0,0,0
"960","spy",1,0,0,0.5,0,0,0,0,0,0,0.5
"961","relA",1,0,0,0,0,0,0.0833333333333333,0,0,0,0.916666666666667
"962","dksA",1,0,0,0,0,0,0,0,0,0,1
"963","uidA",1,0,0,0,0,0,0,0,0,0,1
"964","ompA",1,0,0,0,0,0,0,0,0,0,1
"965","ydgC",0,1,0,0,0,0,0,0,0,0,0
"966","pcm",0,1,0,0,0,0,0,0,0,0,0
"967","ymgD",0,1,0,0,0,0,0,0,0,0,0
"968","argR",1,0,0,0,0,0,0,0,0,0,1
"969","ychN",0,1,0,0,0,0,0,0,0,0,0
"970","caiF",1,0,0,0,0,0,0,0,0,0,1
"971","idi",0,1,0,0,0,0,0,0,0,0,0
"972","narQ",0,1,0,0,0,0,0,0,0,0,0
"973","yibA",0,1,0,0,0,0,0,0,0,0,0
"974","narY",0,1,0,0,0,0,0,0,0,0,0
"975","yagU",1,0,0,0,0,0,0,0,0,0,1
"976","yahB",0,1,0,0,0,0,0,0,0,0,0
"977","mtlA",1,0,0,0,0,0,0,0,0,0.25,0.75
"978","dsbB",0,1,0,0,0,0,0,0,0,0,0
"979","ygjR",0,1,0,0,0,0,0,0,0,0,0
"980","yfjD",0,1,0,0,0,0,0,0,0,0,0
"981","dgkA",0,1,0,0,0,0,0,0,0,0,0
"982","grxA",0,1,0,0,0,0,0,0,0,0,0
"983","ybjQ",0,1,0,0,0,0,0,0,0,0,0
"984","dctA",1,0,0,0,0,0,0,0,0,0,1
"985","soxR",1,0,0,0,0,0,0,0,0,0,1
"986","hha",1,0,0,0,0,0,0,0,0,0,1
"987","murG",1,0,0,0,0,0,0,0,0,0,1
"988","ftsX",0,1,0,0,0,0,0,0,0,0,0
"989","glyS",0,1,0,0,0,0,0,0,0,0,0
"990","yddM",0,1,0,0,0,0,0,0,0,0,0
"991","def",0,1,0,0,0,0,0,0,0,0,0
"992","ydcH",0,1,0,0,0,0,0,0,0,0,0
"993","deoD",1,0,0,0,0,0,0,0,0,0,1
"994","yhfG",0,1,0,0,0,0,0,0,0,0,0
"995","xylA",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667
"996","nanT",1,0,0,0,0,0,0,0,0,0,1
"997","sbp",0,1,0,0,0,0,0,0,0,0,0
"998","ytfH",0,1,0,0,0,0,0,0,0,0,0
"999","sixA",1,0,0,0,0,0,0,0,0,0,1
"1000","yeiQ",0,1,0,0,0,0,0,0,0,0,0
"1001","mgtA",0,1,0,0,0,0,0,0,0,0,0
"1002","ugpQ",1,0,0,0,0,0,0,0,0,0,1
"1003","aceA",1,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0.5
"1004","ydcT",1,0,0,0,0,0,0,0,0,0,1
"1005","rpoN",1,0,0,0,0,0,0,0,0,0,1
"1006","arcB",0,1,0,0,0,0,0,0,0,0,0
"1007","dppB",1,0,0,0,0,0,0,0.25,0.25,0,0.5
"1008","aceB",1,0,0,0,0,0,0,0.222222222222222,0.111111111111111,0,0.666666666666667
"1009","malG",1,0,0,0,0,0,0,0,0,0,1
"1010","ugd",0,1,0,0,0,0,0,0,0,0,0
"1011","ygiB",1,0,0,0,0,0,0,0,0,0,1
"1012","dnaX",0,1,0,0,0,0,0,0,0,0,0
"1013","ftsI",1,0,0,0,0,0,0,0,0,0,1
"1014","ilvB",1,0,0,0,0,0,0,0,0,0,1
"1015","iscS",1,0,0,0,0,0,0,0,0,0,1
"1016","dppA",1,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0,0.636363636363636
"1017","glgP",1,0,0,0,0,0,0,0,0,0,1
"1018","yfbV",0,1,0,0,0,0,0,0,0,0,0
"1019","yfeY",0,1,0,0,0,0,0,0,0,0,0
"1020","ygiN",0,1,0,0,0,0,0,0,0,0,0
"1021","yibH",0,1,0,0,0,0,0,0,0,0,0
"1022","trxB",1,0,0,0,0,0,0,0,0,0,1
"1023","ypdC",0,1,0,0,0,0,0,0,0,0,0
"1024","araG",1,0,0,0,0,0,0,0,0,0,1
"1025","nanA",1,0,0,0,0,0,0,0,0,0,1
"1026","yggN",0,1,0,0,0,0,0,0,0,0,0
"1027","rpoE",1,0,0,0,0,0,0.0869565217391304,0,0,0,0.913043478260869
"1028","htpG",1,0,0,0,0,0,0,0,0,0,1
"1029","yciW",1,0,0,0,0,0,0,0,0,0,1
"1030","csiE",1,0,0,0,0,0,0,0,0,0,1
"1031","yeeY",0,1,0,0,0,0,0,0,0,0,0
"1032","nagE",1,0,0,0,0,0,0,0,0,0,1
"1033","yfcH",0,1,0,0,0,0,0,0,0,0,0
"1034","rob",1,0,0,0,0,0,0,0,0,0,1
"1035","pflA",0,1,0,0,0,0,0,0,0,0,0
"1036","yaiO",0,1,0,0,0,0,0,0,0,0,0
"1037","yeeZ",0,1,0,0,0,0,0,0,0,0,0
"1038","gltS",0,1,0,0,0,0,0,0,0,0,0
"1039","nlpC",0,1,0,0,0,0,0,0,0,0,0
"1040","ytfB",0,1,0,0,0,0,0,0,0,0,0
"1041","xylB",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667
"1042","fic",0,1,0,0,0,0,0,0,0,0,0
"1043","ybhL",1,0,0,0,0,0,0,0,0,0,1
"1044","hns",1,0,0,0,0,0,0,0,0,0,1
"1045","fumA",1,0,0,0,0,0,0,0,0,0,1
"1046","yihI",0,1,0,0,0,0,0,0,0,0,0
"1047","rhaD",1,0,0,0,0,0,0,0,0,0,1
"1048","yhjB",0,1,0,0,0,0,0,0,0,0,0
"1049","tatE",0,1,0,0,0,0,0,0,0,0,0
"1050","ybiI",0,1,0,0,0,0,0,0,0,0,0
"1051","yniB",0,1,0,0,0,0,0,0,0,0,0
"1052","ydgD",0,1,0,0,0,0,0,0,0,0,0
"1053","yqiB",0,1,0,0,0,0,0,0,0,0,0
"1054","mtlD",1,0,0,0,0,0,0,0,0,0.25,0.75
"1055","ubiF",0,1,0,0,0,0,0,0,0,0,0
"1056","hycI",1,0,0,0.285714285714286,0,0.285714285714286,0,0.285714285714286,0,0,0.142857142857143
"1057","folA",1,0,0,0,0,0,0,0.5,0,0,0.5
"1058","folX",0,1,0,0,0,0,0,0,0,0,0
"1059","psiF",1,0,0,0,0,0,0,0,0,0,1
"1060","yhhT",0,1,0,0,0,0,0,0,0,0,0
"1061","ybdK",0,1,0,0,0,0,0,0,0,0,0
"1062","kdpE",0,1,0,0,0,0,0,0,0,0,0
"1063","rhsA",0,1,0,0,0,0,0,0,0,0,0
"1064","fabB",1,0,0,0,0,0,0,0,0,0,1
"1065","fur",1,0,0,0,0,0,0,0,0,0,1
"1066","ycgN",0,1,0,0,0,0,0,0,0,0,0
"1067","yiiM",0,1,0,0,0,0,0,0,0,0,0
"1068","leuL",1,0,0,0,0,0,0,0,0,0,1
"1069","ydiO",0,1,0,0,0,0,0,0,0,0,0
"1070","cpdA",0,1,0,0,0,0,0,0,0,0,0
"1071","yiiR",0,1,0,0,0,0,0,0,0,0,0
"1072","ivbL",1,0,0,0,0,0,0,0,0,0,1
"1073","yeeO",0,1,0,0,0,0,0,0,0,0,0
"1074","ygbK",1,0,0,0,0,0,0,0,0,0,1
"1075","ybeZ",0,1,0,0,0,0,0,0,0,0,0
"1076","ribC",0,1,0,0,0,0,0,0,0,0,0
"1077","ribB",0,1,0,0,0,0,0,0,0,0,0
"1078","ytfQ",0,1,0,0,0,0,0,0,0,0,0
"1079","yghB",0,1,0,0,0,0,0,0,0,0,0
"1080","yifL",0,1,0,0,0,0,0,0,0,0,0
"1081","garK",1,0,0,0,0,0,0,0,0,0,1
"1082","yqgA",0,1,0,0,0,0,0,0,0,0,0
"1083","map",1,0,0,0,0,0,0,0,0,0,1
"1084","yfgI",0,1,0,0,0,0,0,0,0,0,0
"1085","ftsL",1,0,0,0,0,0,0,0,0,0,1
"1086","rbsA",1,0,0,0,0,0,0.2,0,0,0,0.8
"1087","yejA",0,1,0,0,0,0,0,0,0,0,0
"1088","fnr",1,0,0,0,0,0,0,0.4,0,0,0.6
"1089","talB",0,1,0,0,0,0,0,0,0,0,0
"1090","ubiA",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0.714285714285714
"1091","ydcA",0,1,0,0,0,0,0,0,0,0,0
"1092","ydcK",0,1,0,0,0,0,0,0,0,0,0
"1093","lrhA",0,1,0,0,0,0,0,0,0,0,0
"1094","rhsB",0,1,0,0,0,0,0,0,0,0,0
"1095","thrL",1,0,0,0,0,0,0,0,0,0,1
"1096","treF",0,1,0,0,0,0,0,0,0,0,0
"1097","yjgA",0,1,0,0,0,0,0,0,0,0,0
"1098","yfhM",0,1,0,0,0,0,0,0,0,0,0
"1099","mioC",1,0,0,0,0,0,0,0,0,0,1
"1100","rpmE",0,1,0,0,0,0,0,0,0,0,0
"1101","lpp",0,1,0,0,0,0,0,0,0,0,0
"1102","ubiG",1,0,0,0,0,0,0,0,0,0,1
"1103","yiaF",0,1,0,0,0,0,0,0,0,0,0
"1104","slyA",0,1,0,0,0,0,0,0,0,0,0
"1105","yfdE",1,0,0,0,0,0,0,0,0,0,1
"1106","rseA",1,0,0,0.0285714285714286,0,0.0857142857142857,0.0571428571428571,0,0,0,0.828571428571429
"1107","ycgI",0,1,0,0,0,0,0,0,0,0,0
"1108","galR",1,0,0,0,0,0,0,0,0,0,1
"1109","ycbJ",0,1,0,0,0,0,0,0,0,0,0
"1110","ytfR",0,1,0,0,0,0,0,0,0,0,0
"1111","gor",1,0,0,0,0,0,0,0,0,0,1
"1112","ygjH",0,1,0,0,0,0,0,0,0,0,0
"1113","clpP",1,0,0,0,0,0,0,0,0,0,1
"1114","yeaY",0,1,0,0,0,0,0,0,0,0,0
"1115","yoaC",0,1,0,0,0,0,0,0,0,0,0
"1116","yibI",0,1,0,0,0,0,0,0,0,0,0
"1117","nagB",1,0,0,0,0,0,0,0,0,0,1
"1118","yjgM",0,1,0,0,0,0,0,0,0,0,0
"1119","yafQ",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"1120","rna",0,1,0,0,0,0,0,0,0,0,0
"1121","yebE",1,0,0,0,0,0,0,0,0,0,1
"1122","cmtA",0,1,0,0,0,0,0,0,0,0,0
"1123","yjiJ",0,1,0,0,0,0,0,0,0,0,0
"1124","clpX",1,0,0,0,0,0,0,0,0,0,1
"1125","kdpD",0,1,0,0,0,0,0,0,0,0,0
"1126","ycaL",0,1,0,0,0,0,0,0,0,0,0
"1127","helD",0,1,0,0,0,0,0,0,0,0,0
"1128","yaiT",0,1,0,0,0,0,0,0,0,0,0
"1129","rtcB",1,0,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333
"1130","srlA",1,0,0,0,0,0,0,0,0,0,1
"1131","setA",1,0,0,0,0,0,0,0,0,0,1
"1132","uidC",1,0,0,0,0,0,0,0,0,0,1
"1133","psd",1,0,0,0,0,1,0,0,0,0,0
"1134","uidB",1,0,0,0,0,0,0,0,0,0,1
"1135","yqhC",0,1,0,0,0,0,0,0,0,0,0
"1136","yraJ",0,1,0,0,0,0,0,0,0,0,0
"1137","hemL",0,1,0,0,0,0,0,0,0,0,0
"1138","yecH",0,1,0,0,0,0,0,0,0,0,0
"1139","eutB",0,1,0,0,0,0,0,0,0,0,0
"1140","ycaI",0,1,0,0,0,0,0,0,0,0,0
"1141","eutC",0,1,0,0,0,0,0,0,0,0,0
"1142","yphA",0,1,0,0,0,0,0,0,0,0,0
"1143","ybdD",0,1,0,0,0,0,0,0,0,0,0
"1144","lacA",1,0,0,0,0,0,0,0,0,0,1
"1145","ygfB",0,1,0,0,0,0,0,0,0,0,0
"1146","tam",1,0,0,0,0,0,0,0,0,0,1
"1147","ydcY",0,1,0,0,0,0,0,0,0,0,0
"1148","rbsC",1,0,0,0,0,0,0.2,0,0,0,0.8
"1149","ispZ",0,1,0,0,0,0,0,0,0,0,0
"1150","yihS",1,0,0,0,0,0,0,0,0,0,1
"1151","yidQ",1,0,0,0,0,0,0,1,0,0,0
"1152","yajD",0,1,0,0,0,0,0,0,0,0,0
"1153","ada",1,0,0,0,0,0,0,0,0,0,1
"1154","uxaA",1,0,0,0,0,0,0,0,0,0,1
"1155","greB",0,1,0,0,0,0,0,0,0,0,0
"1156","yafC",0,1,0,0,0,0,0,0,0,0,0
"1157","ptsN",1,0,0,0,0,0,0,0,0,0,1
"1158","ilvL",1,0,0,0,0,0,0,0,0,0,1
"1159","phoR",1,0,0,0,0,0.5,0,0,0,0,0.5
"1160","rbn",1,0,0,0,0,0,0,0,0,0,1
"1161","ugpE",1,0,0,0,0,0,0,0,0,0,1
"1162","yqfA",0,1,0,0,0,0,0,0,0,0,0
"1163","uvrA",1,0,0,0,0,0,0,0,0,0,1
"1164","fdoG",0,1,0,0,0,0,0,0,0,0,0
"1165","pgpA",1,0,0,0,0,0,0,0,0,0,1
"1166","katG",1,0,0,0,0,0,0,0,0,0,1
"1167","rbsD",1,0,0,0,0,0,0.2,0,0,0,0.8
"1168","yabI",0,1,0,0,0,0,0,0,0,0,0
"1169","argG",1,0,0,0,0,0,0,0,0,0,1
"1170","htpX",1,0,0,0,0,0,0,0,0,0,1
"1171","acpP",1,0,0,0,0,0,0,0,0,0,1
"1172","frr",0,1,0,0,0,0,0,0,0,0,0
"1173","hupA",1,0,0,0,0,0,0,0,0,0,1
"1174","crp",1,0,0,0,0,0,0,0,0,0,1
"1175","fldB",1,0,0,0,0,0,0,0,0,0,1
"1176","feaR",1,0,0,0,0,0,0,0,0,0,1
"1177","ribA",1,0,0,0,0,0,0,0,0,0,1
"1178","fucU",1,0,0,0.25,0,0,0,0,0,0,0.75
"1179","uxaC",1,0,0,0,0,0,0,0,0,0,1
"1180","intB",0,1,0,0,0,0,0,0,0,0,0
"1181","ydcS",0,1,0,0,0,0,0,0,0,0,0
"1182","rpoH",1,0,0,0,0,0,0,0.25,0,0,0.75
"1183","glk",1,0,0,0,0,0,0,0,0,0,1
"1184","slyD",0,1,0,0,0,0,0,0,0,0,0
"1185","yhhW",0,1,0,0,0,0,0,0,0,0,0
"1186","garP",1,0,0,0,0,0,0,0,0,0,1
"1187","pal",0,1,0,0,0,0,0,0,0,0,0
"1188","norV",1,0,0,0,0,0,0,0,0,0,1
"1189","yfeS",0,1,0,0,0,0,0,0,0,0,0
"1190","csrA",1,0,0,0,0,0,0,0,0,0,1
"1191","hfq",1,0,0,0,0,0,0,0,0,0,1
"1192","cfa",1,0,0,0,0,0,0,0,0,0,1
"1193","yeaQ",0,1,0,0,0,0,0,0,0,0,0
"1194","hdeD",1,0,0,0,0,0.05,0,0,0,0,0.95
"1195","osmY",1,0,0.1,0,0,0,0.2,0,0,0,0.7
"1196","cbpA",1,0,0,0,0,0,0,0,0,0,1
"1197","yahO",0,1,0,0,0,0,0,0,0,0,0
"1198","yccJ",1,0,0,0,0,0,0,0,0,0,1
"1199","asr",1,0,0,0,0,0,0,0,0,0,1
"1200","ydiZ",0,1,0,0,0,0,0,0,0,0,0
"1201","yebV",0,1,0,0,0,0,0,0,0,0,0
"1202","wrbA",1,0,0,0,0,0,0,0,0,0,1
"1203","ycaC",1,0,0,0,0,0,0,0,0,0,1
"1204","yiaG",0,1,0,0,0,0,0,0,0,0,0
"1205","dps",1,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0.714285714285714
"1206","aidB",1,0,0,0,0,0,0,0,0,0,1
"1207","ssuD",1,0,0,0,0,0,0,0,0,0,1
"1208","tauA",1,0,0,0,0,0,0,0,0,0,1
"1209","tauC",1,0,0,0,0,0,0,0,0,0,1
"1210","nlpA",1,0,0,0,0,1,0,0,0,0,0
"1211","gadX",1,0,0,0,0,0,0,0,0,0,1
"1212","rmf",0,1,0,0,0,0,0,0,0,0,0
"1213","yciE",1,0,0,0,0,0,0,0,0,0,1
"1214","yciF",0,1,0,0,0,0,0,0,0,0,0
"1215","metE",1,0,0,0,0,0,0,0,0,0,1
"1216","metR",0,1,0,0,0,0,0,0,0,0,0
"1217","prpB",1,0,0,0,0,0,0,0,0,0.5,0.5
"1218","prpC",1,0,0,0,0,0,0,0,0,0.5,0.5
"1219","prpD",1,0,0,0,0,0,0,0,0,0.5,0.5
"1220","prpR",1,0,0,0,0,0,0,0,0,0,1
"1221","purD",1,0,0,0,0,0,0,0,0,0,1
"1222","purH",1,0,0,0,0,0,0,0,0,0,1
"1223","adiA",1,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667
"1224","hyaA",1,0,0,0,0,0,0,0,0,0,1
"1225","araA",1,0,0,0,0,0,0,0,0,0,1
"1226","araB",1,0,0,0,0,0,0,0,0,0,1
"1227","araC",1,0,0,0,0,0,0,0,0,0,1
"1228","araF",1,0,0,0,0,0,0,0,0,0,1
"1229","caiA",1,0,0,0,0,0,0,0,0,0,1
"1230","galS",1,0,0,0,0,0,0,0,0,0,1
"1231","mglA",1,0,0,0,0,0,0,0,0,0,1
"1232","mglB",1,0,0,0,0,0,0,0,0,0,1
"1233","mglC",1,0,0,0,0,0,0,0,0,0,1
"1234","glcB",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1235","glcC",1,0,0,0,0,0,0,0,0,0.2,0.8
"1236","glcD",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1237","glcE",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1238","glcF",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"1239","hcaR",0,1,0,0,0,0,0,0,0,0,0
"1240","iscR",1,0,0,0,0,0,0,0,0,0,1
"1241","nrdE",1,0,0,0,0,0,0,0,0,0,1
"1242","nrdF",1,0,0,0,0,0,0,0,0,0,1
"1243","nrdH",1,0,0,0,0,0,0,0,0,0,1
"1244","nrdI",1,0,0,0,0,0,0,0,0,0,1
"1245","sufA",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1246","sufB",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1247","sufC",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1248","sufD",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1249","sufE",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1250","sufS",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1251","fdhF",1,0,0,0,0,0,0,0,0,0,1
"1252","hcp",1,0,0,0,0,0,0,0.5,0,0,0.5
"1253","nirB",1,0,0.1,0,0,0,0,0,0,0,0.9
"1254","nirD",1,0,0.111111111111111,0,0,0,0,0,0,0,0.888888888888889
"1255","ytfE",1,0,0,0,0,0,0,0,0,0,1
"1256","amtB",1,0,0,0,0,0,0,0,0,0,1
"1257","argT",1,0,0,0,0,0,0,0,0,0,1
"1258","ddpX",1,0,0,0,0,0,0,0,0,0,1
"1259","glnA",1,0,0,0,0,0,0,0,0,0,1
"1260","glnK",1,0,0,0,0,0,0,0,0,0,1
"1261","hisJ",1,0,0,0,0,0,0,0,0,0,1
"1262","hisM",1,0,0,0,0,0,0,0,0,0,1
"1263","potH",1,0,0,0,0,0,0,0,0,0,1
"1264","yhdW",0,1,0,0,0,0,0,0,0,0,0
"1265","prpE",1,0,0,0,0,0,0,0,0,0.5,0.5
"1266","betA",1,0,0,0,0,0,0,0,0.25,0,0.75
"1267","betB",1,0,0,0,0,0,0,0,0.25,0,0.75
"1268","putA",1,0,0,0,0,0,0,0,0,0,1
"1269","lldD",1,0,0,0,0,0,0,0,0,0,1
"1270","lldP",1,0,0,0,0,0,0,0,0,0,1
"1271","lldR",1,0,0,0,0,0,0,0,0,0,1
"1272","yncE",1,0,0,1,0,0,0,0,0,0,0
"1273","treC",1,0,0,0,0,0,0,0,0,0,1
"1274","clpA",0,1,0,0,0,0,0,0,0,0,0
"1275","entF",1,0,0,0,0,0,0,0,0,0,1
"1276","lysU",1,0,0,0,0,0,0,0,0,0,1
"1277","phoH",1,0,0,0,0,0,0,0,0,0,1
"1278","frdC",1,0,0,0,0,0,0,0,0,0,1
"1279","tonB",0,1,0,0,0,0,0,0,0,0,0
"1280","frdA",1,0,0,0,0,0,0,0,0,0,1
"1281","treB",1,0,0,0,0,0,0,0,0,0,1
"1282","hybC",1,0,0,0,0,0,0,0,0,0,1
"1283","dcuB",1,0,0,0,0,0,0,0,0,0,1
"1284","ybdZ",1,0,0,0,0,0,0,0,0,0,1
"1285","clpS",0,1,0,0,0,0,0,0,0,0,0
"1286","gpmA",1,0,0,0,0,0,0,0,0,0,1
"1287","yfcZ",1,0,0,0,0,0,0,0,0,0,1
"1288","fis",1,0,0,0,0,0,0,0.222222222222222,0,0,0.777777777777778
"1289","gltA",1,0,0,0,0,0,0,0.25,0,0,0.75
"1290","aspA",1,0,0,0,0,0,0,0,0,0,1
"1291","fdoH",0,1,0,0,0,0,0,0,0,0,0
"1292","frdD",1,0,0,0,0,0,0,0,0,0,1
"1293","hypD",1,0,0,0.4,0,0.2,0,0.2,0,0,0.2
"1294","glpX",1,0,0,0,0,0,0,0,0,0,1
"1295","entB",1,0,0,0,0,0,0,0,0,0,1
"1296","fhuF",1,0,0,0,0,0,0,0,0,0,1
"1297","gdhA",1,0,0,0,0,0,0.0909090909090909,0,0,0,0.909090909090909
"1298","dcuA",1,0,0,0,0,0,0,0,0,0,1
"1299","dadA",0,1,0,0,0,0,0,0,0,0,0
"1300","fepB",1,0,0,0,0,0,0,0,0,0,1
"1301","yhbW",1,0,0,0,0,0,0,0,0,0,1
"1302","fucI",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"1303","fsr",0,1,0,0,0,0,0,0,0,0,0
"1304","kbl",0,1,0,0,0,0,0,0,0,0,0
"1305","serA",1,0,0,0,0,0,0,0,0,0,1
"1306","glpQ",1,0,0,0,0,0,0.153846153846154,0,0,0.307692307692308,0.538461538461539
"1307","sucD",1,0,0.111111111111111,0,0,0.0555555555555556,0.111111111111111,0,0,0,0.722222222222222
"1308","yceI",1,0,0,0,0,0,0,0,0,0,1
"1309","sdaC",0,1,0,0,0,0,0,0,0,0,0
"1310","smg",0,1,0,0,0,0,0,0,0,0,0
"1311","gcvT",1,0,0,0,0,0,0,0,0,0,1
"1312","ynfE",1,0,0,0,0,0,0,0,0,0,1
"1313","nrdD",1,0,0,0,0,0,0,0,0,0,1
"1314","malP",1,0,0,0,0,0,0,0,0,0,1
"1315","gltI",1,0,0,0,0,0,0,0,0,0,1
"1316","dcuC",1,0,0,0,0,0,0,0,0,0,1
"1317","ycgM",0,1,0,0,0,0,0,0,0,0,0
"1318","fes",1,0,0,0,0,0,0,0,0,0,1
"1319","entA",1,0,0,0,0,0,0,0,0,0,1
"1320","entE",1,0,0,0,0,0,0,0,0,0,1
"1321","yjjI",0,1,0,0,0,0,0,0,0,0,0
"1322","ogt",0,1,0,0,0,0,0,0,0,0,0
"1323","mntH",1,0,0,0,0,0,0,0,0,0,1
"1324","shiA",1,0,0,0,0,0,0,0,0,0,1
"1325","sdhB",1,0,0,0,0,0.125,0,0,0,0,0.875
"1326","gcvR",0,1,0,0,0,0,0,0,0,0,0
"1327","entC",1,0,0,0,0,0,0,0,0,0,1
"1328","selA",0,1,0,0,0,0,0,0,0,0,0
"1329","fucK",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"1330","manX",1,0,0,0,0,0,0.125,0,0,0.125,0.75
"1331","msrA",0,1,0,0,0,0,0,0,0,0,0
"1332","fadE",1,0,0,0,0,0,0,0,0,0,1
"1333","ugpC",1,0,0,0,0,0,0,0,0,0,1
"1334","manZ",1,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0.666666666666667
"1335","rfe",1,0,0,0,0,0,0,0,0,0,1
"1336","yhjE",1,0,0,0,0,0,0,0,0,0,1
"1337","mgsA",0,1,0,0,0,0,0,0,0,0,0
"1338","hypE",1,0,0,0.4,0,0.2,0,0.2,0,0,0.2
"1339","gcvH",1,0,0,0,0,0,0,0,0,0,1
"1340","folE",1,0,0,0,0,0,0,0,0,0,1
"1341","pykA",1,0,0,0,0,0,0,0,0,0,1
"1342","yaeP",0,1,0,0,0,0,0,0,0,0,0
"1343","trmA",0,1,0,0,0,0,0,0,0,0,0
"1344","edd",1,0,0,0,0,0,0,0,0,0,1
"1345","yciH",1,0,0,0,0,0,0,0,0,0,1
"1346","yhdH",0,1,0,0,0,0,0,0,0,0,0
"1347","nadB",0,1,0,0,0,0,0,0,0,0,0
"1348","purT",1,0,0,0,0,0,0,0,0,0,1
"1349","exbB",1,0,0,0,0,0,0,0,0,0,1
"1350","yebZ",0,1,0,0,0,0,0,0,0,0,0
"1351","pnuC",0,1,0,0,0,0,0,0,0,0,0
"1352","yncD",0,1,0,0,0,0,0,0,0,0,0
"1353","grpE",0,1,0,0,0,0,0,0,0,0,0
"1354","sanA",0,1,0,0,0,0,0,0,0,0,0
"1355","manY",1,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0.714285714285714
"1356","ydiP",0,1,0,0,0,0,0,0,0,0,0
"1357","ycjY",0,1,0,0,0,0,0,0,0,0,0
"1358","tdh",1,0,0,0,0,0,0,0,0,0,1
"1359","ybjJ",0,1,0,0,0,0,0,0,0,0,0
"1360","yibQ",0,1,0,0,0,0,0,0,0,0,0
